店名,地區,地址,電話,ID,類別
鉄火堂TEKKA,尖沙咀,厚福街10號地舖,26622551,1459,日式
鉄火堂TEKKA,旺角,登打士街36號恆威商業中心地下1-2號舖,26623378,1460,日式
Nuttea,新蒲崗,大有街3號萬迪廣場1樓D號舖,60158851,1461,飲品
616燒肉酒場,大圍,積福街60-62號好時洋樓地下4-5號舖,65313090,1462,日式
我想和你無所事事,九龍灣,偉業街33號德福廣場2期平台P39A號舖,27777052,1463,飲品
四川麻辣 (只限魚蛋檔),青衣,担杆山路6號長發廣場青衣市場地下CF1號舖,N/A,1464,小食
小方糖甜品 九龍灣店,九龍灣,牛頭角道77號淘大商場二期地下G224-225號舖,26170777,1465,甜品
小方糖甜品 天晉店,將軍澳,唐俊街12號天晉滙二期地下G09號,65111880,1466,甜品
小方糖甜品 新都城店,將軍澳,貿業路8號新都城中心3期地下G07號舖,25557168,1467,甜品
日昇小食,土瓜灣,馬頭圍道428號地下C舖,60439799,1468,小食
回甘堂涼茶,大角咀,櫸樹街48號地鋪,27890111,1469,飲品
回味館,元朗,俊賢坊18號權益大樓11號地下,24330988,1470,飲品
地道館麵軒 (荃灣>店),荃灣,路德圍6號地下A1號舖,26131164,1471,港式/ 茶餐廳
地道館車仔麵,何文田,忠孝街60號愛民廣場地下G2號舖,N/A,1472,港式/ 茶餐廳
捌壹公館,佐敦,吳松街81號地舖,22443282,1473,酒吧
多莉餅店,元朗,鳳攸東街9號好順意大廈地下18號舖,6778 8813,1474,餅店
好好甜品,太和,美新里5號美菱居地下B號舖,N/A,1475,甜品
成記美食,樂富,聯合道154號地舖,23362088,1476,港式/ 茶餐廳
吾子果醬,荃灣,柴灣角街道榮興工業中心20樓11室,N/A,1477,其他
肚餓了串燒烤焗專門店,尖沙咀,亞士厘道17-19號6樓,24680438/69028887 (WhatsApp),1478,串燒
良宵,屯門,仁愛堂街60號幸福樓三期地下30號舖,60823262,1479,甜品
芋圓一,大角咀,角祥街48號地舖,36189974,1480,甜品
豆腐巴克 石門店,沙田,石門安群街3號京瑞廣場1期2樓209號舖,62396979,1481,甜品
翠林小館,將軍澳,翠琳路11號翠林新城5樓106號舖,66331729,1482,港式/ 茶餐廳
卷之卷,粉嶺,和睦路9號海聯廣場地下51F B舖,55438357,1483,日式
周太太,上水,智昌路13號石湖墟熟食中心2字樓CF15舖,26708823,1484,港式/ 茶餐廳
芝加哥串燒酒場,大埔,翠樂街11號美豐花園地下10號舖,57233338,1485,串燒
芝加哥串燒酒場,大埔,太和路24號太和中心地下37號舖,57233338,1486,串燒
芯 Shin,銅鑼灣,銅鑼灣廣場一期201號舖,N/A,1487,日式
花斑茶社,尖沙咀,樂道32-34號地舖,95740572,1488,飲品
花斑茶社,北角,和富道21-53號和富地下G15C號舖,68415603,1489,飲品
花斑茶社,新蒲崗,崇齡街1-3號威信樓地下F舖,64366464,1490,飲品
花斑茶社,荃灣,大河道100號海之戀商場地下G24號舖,N/A,1491,飲品
采華茶餐廳,上水,馬會道172號地下,26719586,1492,港式/ 茶餐廳
金豚亭,西貢,敬民街9號高勝樓地下37號舖,52605037,1493,日式
金鍋燒,葵芳,信芳街22號美寧大廈地下1B號舖,24283868,1494,中式
武士御好味燒,佐敦,文英街42號地舖,91050990,1495,串燒
春潤堂,深水埗,大埔道14-16號華都大廈2號舖,27882383,1496,港式/ 茶餐廳
美味屋 屯門店,屯門,湖翠路138號啟豐園商場,24589923,1497,港式/ 茶餐廳
半島冰室,炮台山,宏安道14-28號威德閣地下2號舖,25668030,1498,港式/ 茶餐廳
美味餃子店 長沙灣店,長沙灣,元州街497號地舖,24883322,1499,港式/ 茶餐廳
美味軒燒臘,大圍,美林街市,N/A,1500,港式/ 茶餐廳
苑記粉麵茶餐廳 昌運中心店,大埔,安慈路4號昌運中心82號,26647537,1501,港式/ 茶餐廳
迫迫廚,筲箕灣,筲箕灣道300號海福花園地下A&B號舖,39967457,1502,港式/ 茶餐廳
八拾壹工房,觀塘,偉業街97號榮韶工業大廈1樓,26600111,1503,港式/ 茶餐廳
原點 Here dessert,元朗,馬田路20-30B號安寧大廈地下4號舖,N/A,1504,台式
娘娘喫茶,北角,電氣道308號聯和大廈地下C4B號舖,N/A,1505,台式
拾號公社,屯門,明藝街10號安全樓地舖,98222241,1506,酒吧
甜味無窮,天水圍,天秀路8號天一商城地下G019號舖,70711310,1507,甜品
釣魚船屋,觀塘,駿業街56號中海日升中心2樓H室,36188260,1508,日式
家之味 富景店,柴灣,小西灣道18號富景商場地下12號舖,N/A,1509,港式/ 茶餐廳
蜜蜂仔仔,西貢,福民路58-72號高富樓地下11號舖,62221733,1510,小食
Y Pasta,銅鑼灣,駱克道459-461號The L. Square14樓,53011818,1511,西式
麵.睦月,紅磡,湖光街7號聯盛大廈地下10B1號舖,26332161,1512,日式
Ton's Pastry,荃灣,橫窩仔街16-26號順力工業大廈3樓306室 (工作室不作開放用途 如欲探訪請先預約。),92452442,1513,甜品
Time Park Lounge,尖沙咀,棉登徑13-15號棉登大廈地庫,35908273,1514,酒吧
On Time Coffee & Kitchen,上環,蘇杭街93號東利商業大廈地下2號舖,21111128,1515,Cafe
101肉燥飯專門店,尖沙咀,厚福街10號地下A舖,54232060,1516,台式
101肉燥飯專門店,屯門,河傍街146號美基樓地下,52289060,1517,台式
101肉燥飯專門店,旺角,西洋菜南街2W-2X號2樓,52266901,1518,台式
101台式休閒餐廳,青衣,青敬路33號青衣城二期地下G30號舖,97175313,1519,台式
101台式休閒餐廳,將軍澳,唐明街2號尚德商場2樓205A號舖,53997887,1520,台式
101台式休閒餐廳,荃灣,眾安街68號千色匯I期地下G027號舖,60604452,1521,台式
大利茶餐廳,大圍,積富街35號地下,2695-0113,1522,港式/ 茶餐廳
大茶飯,將軍澳,唐德街9號將軍澳中心1樓137B號舖,23501628,1523,中式
手作功夫茶 朗屏店,元朗,朗屏路1號朗屏商場平台M002C號舖,91564345,1524,飲品
手作功夫茶 深水埗>店,深水埗,長沙灣道262號地下A4舖,52960790,1525,飲品
手作功夫茶 顯徑店,沙田,車公廟路69號顯徑商場A翼地下M19號舖,5100 2373,1526,飲品
四爺車仔麵專門店,灣仔,莊士敦道25-33號長康大廈地舖,28772668,1527,港式/ 茶餐廳
平記餐廳,筲箕灣,東大街125號地舖,25601636,1528,港式/ 茶餐廳
巧鬆啲甜品屋,大圍,積德里15號地舖,,1529,甜品
永發廚房,牛頭角,牛頭角道55號利基大廈A座地下E號舖,23633338,1530,港式/ 茶餐廳
吉寸,深水埗,營盤街132號地下,61691928,1531,串燒
泰COOL,將軍澳,唐俊街21號翩匯坊地下G25號舖,23293830,1532,泰式
Green Common Deli,九龍塘,達之路80號又一城MTR層MTR05號舖Taste內,N/A,1533,素食
百寶雞,大圍,積信街41號,26011111,1534,港式/ 茶餐廳
抬摃,大角咀,博文街4號地舖,2488 0908,1535,台式
金發餐廳,佐敦,佐敦道37E-37K號統一大廈A座地下,27719898,1536,港式/ 茶餐廳
Macky's,中環,威靈頓街76號地下,61760821,1537,西式
加記 海怡半島店,鴨脷洲,海怡路13號海怡半島東商場104-106號舖,25548353,1538,港式/ 茶餐廳
垚 Yao Sushi Takeaway,半山,摩羅廟街1-9號褔熙苑地下低層1號舖,56289684,1539,日式
星河餐廳,深水埗,大南街374號,27288371,1540,港式/ 茶餐廳
蘇媽.蘇媽馬來西亞茶餐室,荃灣,大壩街71號地舖,35911208,1541,星馬菜
蘇媽.蘇媽馬來西亞茶餐室,深水埗,基隆街251號地下,24479188,1542,星馬菜
清玉,灣仔,巴路士街7號地舖,23521001,1543,飲品
清玉,紅磡,必嘉街101號地舖,23532566,1544,飲品
清玉,荔枝角,青山道489號香港工業中心A座地下A2-D號舖,23521162 / 52912165 (WhatsApp),1545,飲品
貢串,西貢,市場街47號地舖,63887795,1546,串燒
蘇媽.蘇媽馬來西亞茶餐室,旺角,上海街618號G01舖,23893829,1547,星馬菜
清玉,藍田,啟田道50號啟田商場地下L-KT1086號舖,N/A,1548,飲品
清玉,葵涌,大隴街110號石籬商場2期238號鋪,N/A,1549,飲品
錦記糖水,天水圍,天水圍俊宏廣場地下,34011183,1550,甜品
添添鮮果汁,紅磡,寶其利街53號寶利閣地下10號舖,66296427,1551,飲品
華園冰室,深水埗,汝洲街270號地舖,22345319,1552,港式/ 茶餐廳
校長燒肉日韓料理 荃灣>店,荃灣,沙咀道298號翡翠廣場2樓,36190212,1553,日式
笑林寺,灣仔,摩理臣山道33號地舖,9288 0984,1554,Cafe
斗來香,筲箕灣,筲箕灣道360A天悅廣場旁邊,N/A,1555,小食
斗來香,西灣河,筲箕灣道117-119號地下C號舖,N/A,1556,小食
酒肉·朋友,側魚涌,芬尼街11號得發大廈地下A舖,23990068,1557,素食
陸拾六,北角,和富道66號地下,27640368,1558,Cafe
牛朱啡,黃大仙,竹園道15號竹園廣場地下竹園市場90B號舖,51154802,1559,Cafe
鹿良便當,九龍灣,常怡道33號宏力工業大廈2樓16號室,37052414,1560,日式
新味道,將軍澳,唐明街1號富康花園商場地下19-21舖,34174299,1561,港式/ 茶餐廳
牛蓋,屯門,屯利街1號華都商場地下55號舖,35683410,1562,日式
極品泰國菜館,大角咀,中匯街16號中美樓地下29號舖,53033325,1563,泰式
大澳德發,北角,英皇道153號英皇樓地下,37051277,1564,港式/ 茶餐廳
兄弟邦,何文田,勝利道2B地下,66036068,1565,港式/ 茶餐廳
德國熱狗,尖沙咀,亞士厘道18號地下,67147780,1566,小食
幸運小食,青衣,長亨邨長亨街市地下35A-36A號舖,52823236,1567,小食
Urban Coffee Roaster,銅鑼灣,加寧街8號名店坊1樓B號舖,35946569,1568,Cafe
德麗食店,西環,石塘咀皇后大道西425號J後座地舖,51717115,1569,小食
機滙智能餐館Smart Restaurant,深水埗,長沙灣道638號長盛豪苑地下C號舖,28193019,1570,港式/ 茶餐廳
龍江川粵菜館,南丫島,榕樹灣大街38號地下,29820025,1571,中式
爵士拉麵,粉嶺,聯和墟聯昌街2號A錦福大廈地下6號舖,51789788,1572,日式
豐味車仔麵,旺角,通菜街2A-2P號鴻光商場地下2J號舖,28826866,1573,港式/ 茶餐廳
簽上的波兒,藍田,匯景廣場5樓170B舖,23388642,1574,小食
Achacha Food & Beverage Boutique,九龍灣,宏照道38號MegaBox L5 3及4號舖,26515232,1575,西式
富記大牌檔,大圍,隆亨村熟食亭10-11號舖,26963497,1576,港式/ 茶餐廳
Butteroom Bakery,觀塘,成業街6號泓富廣場15樓1507室,94605534,1577,Cafe
金西南米線,銅鑼灣,登龍街41-51號金龍大厦地下D舖,26825668,1578,港式/ 茶餐廳
銓仔記,大埔,東昌街4號地舖,26380322,1579,火鍋
Cs' Bakery,西灣河,西灣河街100號安業大廈地下A1號舖,29499999,1580,餅店
Everything's,銅鑼灣,謝斐道520號渣菲大廈1樓,98074109,1581,Cafe
Red Rice 米飯主題餐廳,荔枝角,長沙灣道883號億利工業中心地下8號舖,21510483,1582,港式/ 茶餐廳
Red Rice 米飯主題餐廳,新蒲崗,六合街11-13號安隆工業大廈地下B室,36223880,1583,港式/ 茶餐廳
KOK KOK,元朗,錦田城門新村90號地舖,98898579,1584,泰式
Prisma Coffee Company,炮台山,屈臣道3A號地舖,34603725,1585,Cafe
Le Moment,中環,蘇豪卑利街55號,62389222,1586,西式
Outdark,旺角,彌敦道613號飛達商業中心2樓,28920877,1587,韓式
Outdark,尖沙咀,厚福街8號H8 17樓,27220831,1588,韓式
二悅,元朗,合益路9-15號紀業樓地下G號舖,91433347,1589,台式
American Diner,紅磡,香港理工大學FGHJ座平台,27601333,1590,快餐
快樂茶檔,香港仔,舊大街120號兆群大廈地下7號舖,25558225,1591,港式/ 茶餐廳
Trois Cafe,中環,畢打街1至3號中建大廈1樓109號舖,N/A,1592,Cafe
BYJ The Cake Maker,觀塘,成業街15-17號成運工業大廈9樓922號舖,55668595,1593,餅店
慢煮工業,太子,白楊街15-19號萬安大樓地下及1樓,24682705,1594,西式
Black Sugar Coffee & Lifestyle,大角咀,海庭道18號奧海城二期地下G16號舖,31628229,1595,Cafe
榮記茶餐室,慈雲山,毓華里12號地下A-B舖,23289232,1596,港式/ 茶餐廳
佳佳二姐甜品,土瓜灣,北帝街57號地舖,35908365,1597,甜品
杯中物 Stuff in a Cup,旺角,彌敦道688號旺角中心一期1樓F87B號舖,61981607,1598,小食
激安燒肉工房,筲箕灣,新成街8號新成中心地下F號舖,98867782,1599,日式
文記車仔麵,深水埗,福榮街115號地舖,90595104,1600,西式
迷客夏,荃灣,如心廣場2期111號,26981111/94654773 (WhatsApp),1601,飲品
御品·千之味,大埔,安慈路1號海寶花園地下15號舖,23102818,1602,日式
空中棋園,太子,西洋菜街北155號嘉康中心14樓,31071160,1603,Cafe
1987 Kitchen,元朗,金輝徑28號好盛洋樓地下11號舖,65311987,1604,西式
眾茶,荔枝角,長沙灣道883號億利工業中心地下1D號舖,92931790,1605,飲品
OPPA韓國燒肉店,大埔,舊墟直街4-20號美新大廈地下B2舖,35655032/68923091,1606,韓式
OPPA韓國燒肉店,旺角,洗衣街117號建煌華廈地下,23812193,1607,韓式
So Good So Yummy,大角咀,櫸樹街64號富多來商場二期地下13號舖,64279922,1608,港式/ 茶餐廳
料理農務 Sohofama,中環,鴨巴甸街35號PMQ元創方A座Staunton地下G09-G14號,28588238,1609,酒吧
しば Shiba,西環,堅尼地城士美非路11號地舖,35682425,1610,日式
Kura Teppanyaki & Bar,中環,威靈頓街52號Somptueux Central 2樓,37912389,1611,酒吧
私房菜 Secretland,銅鑼灣,謝斐道526號3樓,28345789,1612,西式
角川,大坑,京街5號地舖,22536608,1613,日式
金城餐廳,筲箕灣,筲箕灣東大街123號地舖,25131936,1614,港式/ 茶餐廳
BAR TOMOKO,西環,西營盤第一街5號地下A舖,28063005,1615,酒吧
Pom's Kitchen & Deli,佐敦,德興街7號A-B號舖,26400388,1616,西式
鮨一 日本料理,尖沙咀,厚福街12號藍馬商業大廈20樓,37059227,1617,日式
大川滬,土瓜灣,北帝街21-25號匯川大廈地下B-J舖,27133343,1618,中式
第一郡,深水埗,荔枝角道315號地舖,24166868,1619,越南菜
粥地海鮮粥底火鍋,大埔,舊墟直街30號美利大廈9號地鋪,55433811,1620,火鍋
華苑燒臘家,屯門,龍門居街市M55號舖,55851863,1621,港式/ 茶餐廳
新咪咪麵工房,柴灣,樂軒臺112-113號地下,23232911,1622,港式/ 茶餐廳
Fog Bar & Restaurant,尖沙咀,麼地道67號半島中心地下G35號舖,21533686,1623,酒吧
爆谷雞 Popcorn Chicken Korea,西環,西營盤高街25號前座地舖,23860848,1624,韓式
廟街冰室,佐敦,西貢街2L號地下A及B號舖,28188308,1625,港式/ 茶餐廳
嘩鬼拉麵 和風料理,元朗,大陂頭徑14-24號福星樓地下G號舖,24734724,1626,日式
魚珈旨,上環,太平山街32號地下A號舖,28966336,1627,日式
新川美食 紅磡店,紅磡,必嘉街93號黃埔唐樓C104鋪,23642788,1628,中式
80后冰室,葵涌,和宜合道158號地下12號舖,21780650,1629,港式/ 茶餐廳
星君冰廳,新蒲崗,大有街34號新科技廣場地下11號舖,31508030,1630,港式/ 茶餐廳
The Stadium,觀塘,興業街4號The Wave 4樓,93119939,1631,西式
Heavy Duty Coffee Cart,牛頭角,大業街13號日生工業大廈3樓,N/A,1632,Cafe
合興,九龍灣,啟業村啟業街5號熟食亭,27967986,1633,港式/ 茶餐廳
合城食店,觀塘,宏泰道12號榮發工業大廈地下4A2號舖,93404363,1634,快餐
千の味刺身壽司專門店,長沙灣,福榮街218號美居中心地下64號舖,93885690,1635,日式
Joe椰,大埔,安富道9號B2地鋪,N/A,1636,甜品
HeySoNuts,土瓜灣,北帝街147號地下3號舖,26871428,1637,Cafe
Bella Shine,觀塘,巧明街114號迅達工業大廈2樓B室,23458455,1638,日式
蒸廬,沙田,石門安群街3號京瑞廣場一期2樓225號舖,34603411,1639,中式
鮮芋仙,荃灣,楊屋道1號荃新天地一期地下G46號舖,21511330,1640,飲品
森美餐廳,荃灣,西樓角路178-184號華都中心地下A2號舖 /荃灣西樓角路170-184號華都中心2樓30-60C舖（兩舖屬同一商店，但Menu有少許不同）,2414 7177 / 2414 7711,1641,西式
元朗花甲粉,元朗,水車館街2號東輝閣10號地舖,61774317,1642,小食
嚐喜大不同特色餐廳小廚,北角,七姊妹道25-31號嘉蘭大廈地下C舖,28336968,1643,港式/ 茶餐廳
想甜嚐甜,大角咀,嘉善街18號利奧坊二期G703號舖,68921597,1644,甜品
Wingman,灣仔,船街33號地下,26699309,1645,酒吧
天寶廚房,觀塘,駿業里富利工業大廈1樓C室,68866395 (Whatsapp)/35654600,1646,西式
和牛88,銅鑼灣,登龍街28號永光中心13樓,31053129,1647,日式
明珠餅店,柴灣,翠灣邨商場4號舖,31043089,1648,餅店
再玩一會,太子,西洋菜南街180號捷利大廈1樓B室,95108128,1649,日式
新嘉美茶餐廳,灣仔,摩理臣山道26號地下,28921021,1650,港式/ 茶餐廳
熊築地,銅鑼灣,告士打道276號地下4號舖,91721167,1651,日式
慧食貓,葵芳,葵富路7號葵涌廣場1樓B01C號舖,65866386,1652,小食
越男仔,沙田,沙田圍路1-7號勵城花園地下1號舖,23370075,1653,越南菜
越男仔,旺角,廣華街2-20號翠園大樓二期地下5號舖,24889191,1654,越南菜
荳子 Beans,九龍灣,偉業街33號德福廣場2期P39A號舖,25580230,1655,Cafe
堅韓燒,屯門,屯利街1號華都商場華都大道3樓5B1號舖,26230010,1656,韓式
不忘,尖沙咀,金巴利街1E,67959671,1657,小食
甜屋,沙田,安群街1號京瑞廣場二期1樓OK MALL109A2號鋪,6691 9895,1658,甜品
龍城冰室,藍田,滙景道8號滙景廣場3樓3A-59號舖,N/A,1659,港式/ 茶餐廳
Apt. Coffee,灣仔,月街2-12號地下A&B號舖,36194393,1660,Cafe
Artisan Cafe,中環,雲咸街30-32號雲咸大廈地下3號舖,26633061,1661,Cafe
Asiri,側魚涌,海光街11號地舖,29074588,1662,日式
國度84 Corner84,南丫島,榕樹灣大街84號地舖,54063784,1663,Cafe
Color Pub,太子,西洋菜北街306-310號同發樓地下,9552 8341,1664,酒吧
Delicious Eatery,何文田,梭椏道8號地舖,21523232,1665,西式
本地薑,葵芳,興芳路177號葵芳廣場地下18號舖,92176226,1666,素食
Taps & Bites,灣仔,大王東街7號地舖,N/A,1667,酒吧
留白 Livehouse,尖沙咀,西九文化區自由空間地舖,28684333,1668,西式
幸福小廚,元朗,鳳攸南街3號好順景大廈2座地下50號舖,24433055,1669,港式/ 茶餐廳
媽咪雞蛋仔 尖沙咀加拿芬道店,尖沙咀,加拿分道8-12號嘉芬大廈地下,9443 3314,1670,小食
媽咪雞蛋仔 上環店,上環,文咸東街32號地下,N/A,1671,小食
澳門咖哩王新鮮腩,佐敦,白加士街63號地舖,27560303,1672,港式/ 茶餐廳
澳門咖哩王清湯腩,牛頭角,牛頭角道315號地下,37021838,1673,港式/ 茶餐廳
No Boundary,荃灣,大壩街9號地舖,22056668,1674,西式
雲石小姐,尖沙咀,山林道10-12號山林閣地下2C號舖,55429880,1675,餅店
616牛肉火鍋專門店,太子,白楊街21號地舖,65156265,1676,火鍋
M Zone 親和藝術,尖沙咀,漆咸圍9-11號若璠閣地下,23177781,1677,Cafe
_mokei_,online shop,https://www.instagram.com/_mokei_/?hl=zh-hk（Instagram）,6544 4470,1678,餅店
Time For Break 嘆住食,西環,石塘咀山道39號地下,51043466,1679,西式
花憩,online shop,https://www.facebook.com/bloomcrepecake/,facebook inbox 查詢訂購,1680,餅店
d.sertime,online shop,https://www.instagram.com/d.sertime/?hl=zh-hk,57154006 (whatsapp),1681,餅店
Dearsweets,荃灣,荃灣灰窰角街6號DAN6 16樓J室,97270307,1682,餅店
GW_Bakery,屯門,屯門新興工業大廈5樓6室,9023 7180 (Whatsapp),1683,餅店
Kfor_bakery,online shop,每星期一晚10：30pm發佈預購文; https://www.instagram.com/kfor_bakery/?hl=zh-hk,N/A,1684,餅店
